premise,hypothesis,label
"A white-haired man with a mustache and glasses in a business suit stands outside at a podium marked with the seal of the US House of Representatives, surrounded by many people, with a columned building behind him.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man running a marathon talks to his friend.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man running a marathon talks to his friend.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man running a marathon talks to his friend.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lot of people walking outside a row of shops with an older man with his hands in his pocket is closer to the camera.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lot of people walking outside a row of shops with an older man with his hands in his pocket is closer to the camera.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A lot of people walking outside a row of shops with an older man with his hands in his pocket is closer to the camera.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A barefooted adolescent boy in a yellow shirt reaching the top of a small skateboarding ramp.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man waterskies with a life jacket.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man waterskies with a life jacket.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man waterskies with a life jacket.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of children enjoy their time on the beach.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of children enjoy their time on the beach.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of children enjoy their time on the beach.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of people sit on benches at a park outside a building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A group of people sit on benches at a park outside a building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A small baby, possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A small baby, possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
"A small baby, possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves.",The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An asian woman sitting outside an outdoor market stall.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An asian woman sitting outside an outdoor market stall.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An asian woman sitting outside an outdoor market stall.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An older gentleman enjoys a scenic stroll through the countryside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An older gentleman enjoys a scenic stroll through the countryside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An older gentleman enjoys a scenic stroll through the countryside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A middle-aged man is sitting indian style outside holding a folded paper in his hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A middle-aged man is sitting indian style outside holding a folded paper in his hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A middle-aged man is sitting indian style outside holding a folded paper in his hands.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Number 13 kicks a soccer ball towards the goal during children's soccer game.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Number 13 kicks a soccer ball towards the goal during children's soccer game.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Number 13 kicks a soccer ball towards the goal during children's soccer game.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A nun uses her camera to take a photo of an interesting site.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A nun uses her camera to take a photo of an interesting site.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A nun uses her camera to take a photo of an interesting site.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man sits in a chair on the sidewalk in front of a huge display of brightly colored artwork.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man sits in a chair on the sidewalk in front of a huge display of brightly colored artwork.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man sits in a chair on the sidewalk in front of a huge display of brightly colored artwork.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A guy waxing a wooden floor with wax.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A guy waxing a wooden floor with wax.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A guy waxing a wooden floor with wax.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
This is the image of two Asian men squatting near a mop-pad.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
This is the image of two Asian men squatting near a mop-pad.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
This is the image of two Asian men squatting near a mop-pad.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man uses a projector to give a presentation.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man uses a projector to give a presentation.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man uses a projector to give a presentation.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An older gentleman speaking at a podium.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An older gentleman speaking at a podium.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
An older gentleman speaking at a podium.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young barefoot girl in a pink dress is jumping outside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young barefoot girl in a pink dress is jumping outside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A young barefoot girl in a pink dress is jumping outside.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Four guys with guns and army gear.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Four guys with guns and army gear.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
Four guys with guns and army gear.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is a safety suit walking outside while another man in a dark suit walks into a building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is a safety suit walking outside while another man in a dark suit walks into a building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man is a safety suit walking outside while another man in a dark suit walks into a building.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man poses for a photo in front of a Chinese building by jumping.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man poses for a photo in front of a Chinese building by jumping.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A man poses for a photo in front of a Chinese building by jumping.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A couple bows their head as a man in a decorative robe reads from a scroll in Asia with a black late model station wagon in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A couple bows their head as a man in a decorative robe reads from a scroll in Asia with a black late model station wagon in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
A couple bows their head as a man in a decorative robe reads from a scroll in Asia with a black late model station wagon in the background.,The pizza goes to Jupiter on a rocket ship. The pizza goes to Jupiter on a rocket ship. ,2
